BFN,BUS_PROF_NAME,FULL_ADDRESS,LICENSES,LIC_STATUS,ISSUE_DATE,END_DATE,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,COUNCIL_DIST,POLICE_DIST,CENSUS_TRACT,X_COORD,Y_COORD,GLOBALID
2014-BFN-1074722,7-ELEVEN STORE 37141A,4855 N PECOS ,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-06-30 10:07:39,2017-07-26 00:00:00,25073,4855 N Pecos St,,Denver,CO,,1,1,201,3138530,1711120,{00000000-0000-0000-0000-000000000000}
2016-BFN-0002367,COLORADO BEVERAGE COMPANY,5080 N CENTRAL PARK BLVD,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-05-03 00:00:00,2017-05-03 00:00:00,493440,5080 N Central Park Blvd,,Denver,CO,,8,5,4105,3173604,1713274,{00000000-0000-0000-0000-000000000000}
2005-BFN-1015731,TARGET STORE T-2052,7930 E NORTHFIELD BLVD,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-08-25 09:57:23,2017-09-26 00:00:00,251605,7930 E Northfield Blvd,,Denver,CO,,8,5,4105,3169936,1711010,{00000000-0000-0000-0000-000000000000}
2004-BFN-1007173,NEW WELCOME INN,3759 CHESTNUT PL,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-11-30 15:09:58,2017-12-07 00:00:00,245937,3759 Chestnut Pl,,Denver,CO,,9,2,1600,3146855,1707326,{00000000-0000-0000-0000-000000000000}
2013-BFN-1069982,CROW BAR,4395 N YATES ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2015-02-10 10:44:00,2016-12-21 00:00:00,28173,4395 N Yates St,,Denver,CO,,1,1,301,3126132,1708006,{00000000-0000-0000-0000-000000000000}
2002-BFN-89399,SERA'S RAMEN ENCLAVE,3472 W 32ND AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2015-07-21 15:05:19,2017-06-06 00:00:00,188160,3474 W 32nd Ave,,Denver,CO,,1,1,303,3131004,1702762,{00000000-0000-0000-0000-000000000000}
2009-BFN-1044676,TAMALES BY LA CASITA,9100 PENA BLVD CONCOURSEC ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-25 11:24:17,2017-07-01 00:00:00,221161,9100 Pena Blvd,,Denver,CO,,11,7,8313,3231969,1740241,{00000000-0000-0000-0000-000000000000}
2012-BFN-1057907,WELLSHIRE EVENTS CENTER,3333 S COLORADO BLVD,LIQUOR - HOTEL AND RESTAURANT WITH OPTIONAL PREMISES AND CABARET,LICENSE ISSUED - ACTIVE,2016-03-04 12:45:55,2017-03-20 00:00:00,124738,3333 S Colorado Blvd,,Denver,CO,,4,3,4002,3155466,1663687,{00000000-0000-0000-0000-000000000000}
2012-BFN-1063400,BOOKBAR,4280 TENNYSON ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-01-15 10:47:19,2017-01-17 00:00:00,306686,4280 N Tennyson St,,Denver,CO,,1,1,301,3128219,1707549,{00000000-0000-0000-0000-000000000000}
2011-BFN-1052695,WILLIAMS & GRAHAM/OCCIDENTAL TAVERN,3160 S TEJON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-16 09:38:44,2017-10-04 00:00:00,371661,3160 N Tejon St,,Denver,CO,,1,1,1102,3137472,1702793,{00000000-0000-0000-0000-000000000000}
2015-BFN-0002968,STARBUCKS 6342,1416 PLATTE STUNIT A ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-09-23 10:49:33,2017-09-16 00:00:00,380079,1416 Platte St Unit A,,Denver,CO,,1,1,1102,3137919,1700379,{00000000-0000-0000-0000-000000000000}
2010-BFN-1050894,PARK BURGER HIGHLANDS,2643 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-04-20 08:50:52,2017-04-18 00:00:00,348920,2643 W 32nd Ave,,Denver,CO,,1,1,402,3134961,1702869,{00000000-0000-0000-0000-000000000000}
2015-BFN-0003465,NOVO COFFEE,3617 W 32ND ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-09-29 16:37:24,2017-09-17 00:00:00,168545,3617 W 32nd Ave,,Denver,CO,,1,1,303,3130741,1702907,{00000000-0000-0000-0000-000000000000}
2013-BFN-1066670,TAG BURGER BAR HIGHLANDS,3759 N LIPAN ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-05-29 12:27:16,2017-07-09 00:00:00,43616,3759 N Lipan St,,Denver,CO,,1,1,1102,3139960,1705397,{00000000-0000-0000-0000-000000000000}
2004-BFN-1010426,LA FOGATA II,8090 E QUINCY AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-07 14:09:22,2017-08-05 00:00:00,,,,,,,4,3,6809,3170295,1657914,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074703,SUSHI HAI,3600 W 32ND AVEUNIT D ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-01-04 17:14:53,2017-01-14 00:00:00,361900,3600 W 32nd Ave Ste D,,Denver,CO,,1,1,303,3130745,1702755,{00000000-0000-0000-0000-000000000000}
2010-BFN-1047608,BUFFALO WILD WINGS #335,7607 E 36TH AVE UNIT 830 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-10-10 14:05:41,2017-11-11 00:00:00,363963,7607 E 36th Ave Unit 830,,Denver,CO,,8,5,4105,3168769,1705409,{00000000-0000-0000-0000-000000000000}
2013-BFN-1064893,SPUNTINO,2639 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-09 09:43:35,2017-05-22 00:00:00,249777,2639 W 32nd Ave,,Denver,CO,,1,1,402,3134956,1702838,{00000000-0000-0000-0000-000000000000}
2005-BFN-1016767,LA MEXICANA TAQUERIA,2538 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-17 15:22:28,2017-11-30 00:00:00,,,,,,,1,1,402,3135416,1702754,{00000000-0000-0000-0000-000000000000}
2005-BFN-1013496,THE MEADOWLARK,2701 LARIMER ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-10-25 09:45:17,2017-11-20 00:00:00,222430,2701 Larimer St,,Denver,CO,,9,2,1600,3144997,1702051,{00000000-0000-0000-0000-000000000000}
2015-BFN-0008114,BOTTLE ROCKET,3244 N NAVAJO UNIT 3 ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-04-25 00:00:00,2017-03-14 00:00:00,458366,3244 N Navajo St,,Denver,CO,,1,1,1102,3139446,1703124,{00000000-0000-0000-0000-000000000000}
2003-BFN-1004462,CEBICHE,2257 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-08-30 10:58:13,2017-09-18 00:00:00,222257,2257 W 32nd Ave,,Denver,CO,,1,1,402,3136581,1702873,{00000000-0000-0000-0000-000000000000}
2014-BFN-0005407,7-ELEVEN STORE 33052A,1595 W 47TH ,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-02-10 08:32:35,2017-03-10 00:00:00,168326,1595 W 47th Ave,,Denver,CO,,1,1,202,3138856,1710224,{00000000-0000-0000-0000-000000000000}
2014-BFN-1073059,BLOCK & LARDER,4000 TENNYSON STSUITE 101 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-23 15:07:01,2017-10-27 00:00:00,29044,4000 N Tennyson St,,Denver,CO,,1,1,301,3128265,1706323,{00000000-0000-0000-0000-000000000000}
2002-BFN-94587,LA FRONTERA STEAK HOUSE AND KARAOKE BAR,4745 FEDERAL BLVD,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-10-03 00:00:00,2016-12-06 00:00:00,250460,4745 N Federal Blvd,,Denver,CO,,1,1,102,3133352,1710396,{00000000-0000-0000-0000-000000000000}
2005-BFN-1016230,CHIPOTLE MEXICAN GRILL,7400 E 29TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-23 13:25:56,2017-10-26 00:00:00,172189,7400 E 29th Ave,,Denver,CO,,8,5,4105,3168154,1701351,{00000000-0000-0000-0000-000000000000}
2008-BFN-1031824,SUSHI TRAIN,3460 S LOCUST ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-06-14 14:13:46,2017-06-22 00:00:00,145272,3460 S Locust St,,Denver,CO,,4,3,6812,3164719,1663679,{00000000-0000-0000-0000-000000000000}
2013-BFN-1067691,ALOFT BISTRO,2955 ULSTER ST UNIT 100 ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-01-29 10:58:26,2017-02-19 00:00:00,349700,2955 N Ulster St Unit 100,,Denver,CO,,8,5,4105,3170200,1702002,{00000000-0000-0000-0000-000000000000}
2002-BFN-55321,LODO'S BAR &GRILL/HOUSE MIRRORS,1946 MARKET ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-05-09 08:53:07,2017-06-07 00:00:00,,,,,,,9,6,1701,3142396,1699609,{00000000-0000-0000-0000-000000000000}
2009-BFN-1043043,EAST 28TH LIQUOR,3513 E 28TH AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2015-11-23 09:50:34,2016-12-14 00:00:00,246560,3513 E 28th Ave,,Denver,CO,,9,2,3603,3155715,1701123,{00000000-0000-0000-0000-000000000000}
2011-BFN-1055246,BOTTO ITALIAN GRILL,4001 N TEJON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-12-10 10:37:52,2017-03-10 00:00:00,33101,4001 N Tejon St,,Denver,CO,,1,1,401,3137294,1706432,{00000000-0000-0000-0000-000000000000}
2002-BFN-78878,GOLDSMITH DISCOUNT LIQUOR,8000 E QUINCY AVESUITE 2100&2300 ,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-02-19 12:32:54,2017-03-29 00:00:00,221147,8000 E Quincy Ave,,Denver,CO,,4,3,6809,3169836,1657728,{00000000-0000-0000-0000-000000000000}
2008-BFN-1032043,ROOT DOWN,1600 W 33RD AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-23 09:48:42,2017-06-25 00:00:00,44098,1600 W 33rd Ave,,Denver,CO,,1,1,1102,3138988,1703207,{00000000-0000-0000-0000-000000000000}
2009-BFN-1039441,GENNAROS,2598 S BROADWAY ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-05-06 12:43:59,2017-06-04 00:00:00,246418,2598 S Broadway,,Denver,CO,,6,3,3002,3144351,1669180,{00000000-0000-0000-0000-000000000000}
2008-BFN-1037543,SWALLOW HILL MUSIC ASSOCIATION,71 E YALE AVE,LIQUOR - ART GALLERY,LICENSE ISSUED - ACTIVE,2016-02-17 15:44:58,2017-03-24 00:00:00,115763,71 E Yale Ave,,Denver,CO,,6,3,3002,3144501,1668590,{00000000-0000-0000-0000-000000000000}
2003-BFN-1006737,DIVINO,1240 S BROADWAY ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-01-29 10:07:52,2017-01-22 00:00:00,173939,1240 S Broadway,,Denver,CO,,7,3,3001,3144341,1678036,{00000000-0000-0000-0000-000000000000}
2016-BFN-0005388,COLORADO BALLET COMPANY,1075 N SANTA FE DR,LIQUOR - SPECIAL EVENTS,LICENSE ISSUED - ACTIVE,2016-09-12 11:00:40,2017-09-12 00:00:00,366658,1075 N Santa Fe Dr,,Denver,CO,,3,1,1800,3140964,1692459,{00000000-0000-0000-0000-000000000000}
2016-BFN-0005531,THE PHILADELPHIA PRINT SHOP WEST,201 N FILLMORE ST# 101 ,LIQUOR - ART GALLERY PERMIT,LICENSE ISSUED - ACTIVE,2016-09-09 00:00:00,2017-09-09 00:00:00,392418,201 N Fillmore St # 101,,Denver,CO,,10,3,3800,3153606,1687432,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074669,EL COCO PIRATA,3325 W ALAMEDA AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-03-21 09:14:57,2017-04-01 00:00:00,174814,3325 W Alameda Ave,,Denver,CO,,3,4,903,3131988,1684408,{00000000-0000-0000-0000-000000000000}
2006-BFN-1024032,FRUITION RESTAURANT,1313 E 6TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-01-19 10:11:09,2017-01-24 00:00:00,182270,1313 E 6th Ave,,Denver,CO,,10,3,3203,3148670,1689652,{00000000-0000-0000-0000-000000000000}
2003-BFN-1006859,OGDEN STREET SOUTH,103 S OGDEN ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-02-10 08:53:23,2017-03-03 00:00:00,221169,103 S Ogden St,,Denver,CO,,7,3,2803,3147447,1685577,{00000000-0000-0000-0000-000000000000}
2001-BFN-53427,CHOPPER'S SPORTS GRILL,80 S MADISON ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-06-08 16:27:01,2017-07-14 00:00:00,246368,80 S Madison St,,Denver,CO,,10,3,3800,3155870,1685727,{00000000-0000-0000-0000-000000000000}
2003-BFN-1005638,SPORTSMAN LIQUOR,610 PERRY ST,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2016-09-28 08:58:48,2017-11-11 00:00:00,72326,610 N Perry St,,Denver,CO,,3,1,905,3129602,1689711,{00000000-0000-0000-0000-000000000000}
2015-BFN-0008099,MATSUHISA DENVER,98 N STEELE ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-06-06 12:58:52,2017-02-17 00:00:00,493941,98 N Steele St,,Denver,CO,,10,3,3800,3154817,1686745,{00000000-0000-0000-0000-000000000000}
2002-BFN-51061,EMPRESS SEAFOOD RESTAURANT INC,2825 W ALAMEDA AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-19 08:28:14,2017-08-12 00:00:00,,,,,,,7,4,1000,3134151,1684381,{00000000-0000-0000-0000-000000000000}
2011-BFN-1052308,VINUE FOOD AND WINE BAR,2817 E 3RD AVE UNIT A ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-15 12:59:56,2017-08-10 00:00:00,361290,2817 E 3rd Ave Unit A,,Denver,CO,,10,3,3800,3153502,1688054,{00000000-0000-0000-0000-000000000000}
2011-BFN-1051744,CLUB FIESTA,718 SHERIDAN BLVD,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-03-30 12:29:36,2017-03-27 00:00:00,72587,718 N Sheridan Blvd,,Denver,CO,,3,1,904,3125847,1690489,{00000000-0000-0000-0000-000000000000}
2012-BFN-1058114,TRUE FOOD KITCHEN,2800 E 2ND AVESUITE 101 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-04 11:28:36,2017-05-13 00:00:00,190120,2800 E 2nd Ave # 101,,Denver,CO,,10,3,3800,3153545,1687202,{00000000-0000-0000-0000-000000000000}
2015-BFN-0002237,BAKER WINE AND SPIRITS,440 N BROADWAY ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-02-16 00:00:00,2017-01-07 00:00:00,501962,440 N Broadway,,Denver,CO,,7,3,2802,3144204,1688747,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074636,DAE GEE #2,827 COLORADO BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-11-24 09:52:05,2016-12-25 00:00:00,175468,827 N Colorado Blvd,,Denver,CO,,10,2,3300,3157204,1691211,{00000000-0000-0000-0000-000000000000}
2013-BFN-1068348,ODYSSEY ITALIAN BISTRO & WINE BAR,603 E 6TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-03-04 13:49:18,2017-04-09 00:00:00,68412,603 E 6th Ave,,Denver,CO,,10,3,2801,3146352,1689668,{00000000-0000-0000-0000-000000000000}
2004-BFN-1010472,ELWAY'S RESTAURANT,2500 E 1ST AVE B101 ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-08-05 11:23:24,2017-09-14 00:00:00,264042,2500 E 1st Ave Unit 101,,Denver,CO,,10,3,3800,3152698,1686446,{00000000-0000-0000-0000-000000000000}
2001-BFN-81410,LITTLE INDIA,330 E 6TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-12 13:53:08,2017-10-13 00:00:00,82715,330 E 6th Ave,,Denver,CO,,10,3,2801,3145443,1689522,{00000000-0000-0000-0000-000000000000}
2011-BFN-1054119,WASH PARK SPORTS ALLEY,266 S DOWNING STUNIT B ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-07-11 13:47:02,2017-08-02 00:00:00,230267,266 S Downing St,,Denver,CO,,6,3,3401,3148248,1684540,{00000000-0000-0000-0000-000000000000}
2012-BFN-1061809,"FRESH NAIL, WAX & DRY BAR 001",180 N STEELE ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-01-19 16:56:54,2017-01-28 00:00:00,162251,180 N Steele St,,Denver,CO,,10,3,3800,3154827,1687216,{00000000-0000-0000-0000-000000000000}
2012-BFN-1061495,ILLEGAL PETE'S,270 S BROADWAY ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-05-04 14:20:02,2017-06-10 00:00:00,270965,270 S Broadway,,Denver,CO,,7,3,2802,3144270,1684558,{00000000-0000-0000-0000-000000000000}
2005-BFN-1014522,BOYZTOWN,117 BROADWAY ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-06-08 09:21:13,2017-07-05 00:00:00,246216,117 N Broadway,,Denver,CO,,7,3,2100,3144112,1687103,{00000000-0000-0000-0000-000000000000}
2015-BFN-0002739,RT CAFE AND BAR,988 LINCOLN ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-06-15 09:56:51,2017-07-15 00:00:00,191668,988 N Lincoln St,,Denver,CO,,10,6,2702,3144596,1691838,{00000000-0000-0000-0000-000000000000}
2005-BFN-1014900,DON'S CLUB TAVERN,723 E 6TH AVE,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-05-04 12:04:01,2017-06-12 00:00:00,,,,,,,10,3,2801,3146778,1689658,{00000000-0000-0000-0000-000000000000}
2011-BFN-1055849,LA MERISE RESTAURANT,2700 E 3RD AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-09-16 09:53:50,2017-10-17 00:00:00,223758,2700 E 3rd Ave,,Denver,CO,,10,3,3800,3153127,1687880,{00000000-0000-0000-0000-000000000000}
2002-BFN-83229,SWING THAI,301 S PENNSYLVANIA ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-02-05 15:14:03,2017-02-14 00:00:00,89710,301 S Pennsylvania St,,Denver,CO,,7,3,2901,3145775,1684267,{00000000-0000-0000-0000-000000000000}
2012-BFN-1063037,HISTORIAN'S ALE HOUSE,24 N BROADWAY SUITE 102 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-01-20 07:21:30,2017-01-30 00:00:00,378539,24 N Broadway Ste 102,,Denver,CO,,7,3,2802,3144222,1686509,{00000000-0000-0000-0000-000000000000}
2013-BFN-1066715,SATCHEL'S ON 6TH,1710 E 6TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-08-17 09:15:15,2017-09-05 00:00:00,183530,1710 E 6th Ave,,Denver,CO,,10,3,3203,3149994,1689567,{00000000-0000-0000-0000-000000000000}
2008-BFN-1037045,BONES,701 N GRANT ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-12-14 11:12:36,2016-12-23 00:00:00,178216,701 N Grant St,,Denver,CO,,10,6,2702,3145192,1690247,{00000000-0000-0000-0000-000000000000}
2009-BFN-1041330,INTERSTATE KITCHEN & BAR,1001 N SANTA FE DR,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-06-30 13:07:52,2017-07-29 00:00:00,176535,1001 N Santa Fe Dr,,Denver,CO,,3,1,1800,3140973,1692013,{00000000-0000-0000-0000-000000000000}
2007-BFN-1025226,NORDSTROM CAFE BISTRO,2810 E 1ST AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-03-22 11:14:28,2017-04-30 00:00:00,84963,2810 E 1st Ave,,Denver,CO,,10,3,3800,3153211,1686545,{00000000-0000-0000-0000-000000000000}
2013-BFN-1067035,RENAISSANCE DENVER DOWNTOWN - CITY CENTER,918 17TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2015-12-16 11:00:30,2017-01-06 00:00:00,55166,918 17th St,,Denver,CO,,9,6,1702,3142484,1697519,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074565,THE MOLECULE EFFECT,1201 SANTA FE DRSUITE A ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-10-21 14:54:59,2017-10-15 00:00:00,358324,1201 N Santa Fe Dr Ste A,,Denver,CO,,3,1,1800,3140911,1693152,{00000000-0000-0000-0000-000000000000}
2009-BFN-1044387,CIGAR KING,919 E COLFAX AVE,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2016-03-16 10:51:35,2017-04-07 00:00:00,182125,919 E Colfax Ave,,Denver,CO,,10,6,2602,3147430,1694931,{00000000-0000-0000-0000-000000000000}
2010-BFN-1047212,EAST COLFAX SINCLAIR,8275 E COLFAX AVE,LIQUOR - 3.2% BEER,LICENSE ISSUED - ACTIVE,2016-06-27 15:56:40,2017-07-28 00:00:00,22984,8275 E Colfax Ave,,Denver,CO,,8,2,4403,3170963,1695161,{00000000-0000-0000-0000-000000000000}
2012-BFN-1063117,MIZU JAPANESE SUSHI LOUNGE,1560 BOULDER ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-18 00:00:00,2017-07-18 00:00:00,174545,1560 Boulder St,,Denver,CO,,1,1,402,3137538,1701651,{00000000-0000-0000-0000-000000000000}
2015-BFN-0001863,CONNOISSEUR ENCOUNTERS COMPANY INC.,1920 MARKET ST,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2015-04-08 00:00:00,2016-04-08 00:00:00,225505,1920 Market St,,Denver,CO,,9,6,1701,3142235,1699538,{00000000-0000-0000-0000-000000000000}
2014-BFN-1074602,EL PATRON SPORTS BAR,1703 N FEDERAL ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2015-12-03 00:00:00,2017-01-27 00:00:00,53470,1703 N Federal Blvd,,Denver,CO,,3,1,702,3133378,1696271,{00000000-0000-0000-0000-000000000000}
2011-BFN-1056317,HISTORY COLORADO CENTER,1200 BROADWAY ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-02-19 09:44:55,2017-03-18 00:00:00,67099,1200 N Broadway,,Denver,CO,,10,6,2701,3144260,1693185,{00000000-0000-0000-0000-000000000000}
2005-BFN-1016294,TABLES,2267 KEARNEY ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-11-08 10:24:09,2017-11-08 00:00:00,,,,,,,8,2,4202,3163725,1698775,{00000000-0000-0000-0000-000000000000}
2016-BFN-0003860,"GLYNN GLENN, LLC",1620 PLATTE STUNIT B ,LIQUOR - TASTINGS,LICENSE ISSUED - ACTIVE,2016-06-27 00:00:00,2017-06-27 00:00:00,270154,1620 Platte St Unit B,,Denver,CO,,1,1,1102,3138440,1701190,{00000000-0000-0000-0000-000000000000}
2009-BFN-1043562,CAFE TABOR,1201 16TH ST UNIT 300 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-02-09 09:15:02,2017-03-09 00:00:00,271616,1201 16th St Unit 300,,Denver,CO,,9,6,1701,3141432,1698125,{00000000-0000-0000-0000-000000000000}
2002-BFN-93642,MIZUNA,225 E 7TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-02-24 13:58:36,2017-03-26 00:00:00,178842,225 E 7th Ave,,Denver,CO,,10,6,2702,3145103,1690252,{00000000-0000-0000-0000-000000000000}
2013-BFN-1065586,TRUFFLE TABLE,2556 15TH ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2015-11-12 11:37:34,2016-12-19 00:00:00,271476,2556 15th St,,Denver,CO,,1,1,402,3137293,1701397,{00000000-0000-0000-0000-000000000000}
2005-BFN-1015522,CAPITOL LIQUOR,4600 E COLFAX AVE,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-07-19 08:31:12,2017-08-16 00:00:00,246217,4600 E Colfax Ave,,Denver,CO,,5,2,4301,3159298,1694883,{00000000-0000-0000-0000-000000000000}
2010-BFN-1044856,THE VIKING BAR,4888 W COLFAX AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2016-02-19 12:14:14,2017-03-30 00:00:00,71249,4888 W Colfax Ave,,Denver,CO,,1,1,701,3126691,1694779,{00000000-0000-0000-0000-000000000000}
2013-BFN-1069713,MAX'S WINE DIVE,696 SHERMAN ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2016-06-14 12:53:27,2017-06-14 00:00:00,467481,696 N Sherman St,,Denver,CO,,10,3,2801,3144935,1690147,{00000000-0000-0000-0000-000000000000}
2002-BFN-99989,THE HOUND,575 ST PAUL ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2016-05-04 13:58:48,2017-06-11 00:00:00,64436,575 N Saint Paul St,,Denver,CO,,10,3,3800,3154327,1689525,{00000000-0000-0000-0000-000000000000}
2002-BFN-97844,"CAPITOL HILL MANSION BED & BREAKFAST, INC",1207 PENNSYLVANIA ST,LIQUOR - BED & BREAKFAST,LICENSE ISSUED - ACTIVE,2016-05-10 11:41:49,2017-03-12 00:00:00,,,,,,,10,6,2701,3145844,1693150,{00000000-0000-0000-0000-000000000000}
2008-BFN-1032370,LITTLE RAVEN VINEYARDS,1590 LITTLE RAVEN ST UNIT 175 ,LIQUOR - TASTINGS,ABOUT TO EXPIRE,2013-03-27 00:00:00,2014-05-04 00:00:00,270138,1590 Little Raven St Unit 175,,Denver,CO,,9,6,1701,3139156,1700131,{00000000-0000-0000-0000-000000000000}
2010-BFN-1051414,CITY SPIRITS,1512 LARIMER STSUITE R-17 ,LIQUOR - RETAIL,LICENSE ISSUED - ACTIVE,2016-03-16 11:40:53,2017-03-17 00:00:00,358887,1512 Larimer St Unit 17R,,Denver,CO,,9,6,1701,3141264,1697908,{00000000-0000-0000-0000-000000000000}
2013-BFN-1064532,MIKE WRIGHT GALLERY,1412 WAZEE ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2016-11-23 07:03:07,2017-11-20 00:00:00,54042,1412 Wazee St,,Denver,CO,,9,6,1701,3140071,1698243,{00000000-0000-0000-0000-000000000000}
